id,value,feed_id,created_at,lat,lon,ele
0F3CNFTQMZMB7FJWMHSHEAWFG3,27.1989,2303967,2022-08-19 19:06:18 UTC,,,
0F3CNGD1MWY33ADG4DWMPP8721,27.27947,2303967,2022-08-19 19:07:18 UTC,,,
0F3CNGZ9YNNNY6SHW2W2BDAR9H,26.9572,2303967,2022-08-19 19:08:17 UTC,,,
0F3CNHHJTF1PJBK8FZJQQ4MSWR,27.1989,2303967,2022-08-19 19:09:17 UTC,,,
0F3CNJ4B0W6GYD8RNXR27G4ZSY,27.11834,2303967,2022-08-19 19:10:19 UTC,,,
0F3CNJP9ZDPWTY2JE7DVHS7J7S,27.11834,2303967,2022-08-19 19:11:18 UTC,,,
0F3CNK8K3833GEDM824QTKXJS8,27.36003,2303967,2022-08-19 19:12:18 UTC,,,
0F3CNKTWFVABRXZYM7EHXJGG0H,26.9572,2303967,2022-08-19 19:13:18 UTC,,,
0F3CNMDMC87C4W8H0C8QRHE0K2,26.9572,2303967,2022-08-19 19:14:19 UTC,,,
0F3CNMZDYD5HMFGTW77BFKQYF9,27.27947,2303967,2022-08-19 19:15:17 UTC,,,
0F3CNNHWBSY1545B1XY8GVW7ZW,27.36003,2303967,2022-08-19 19:16:18 UTC,,,
0F3CNP45FMS1GN0Q601NH7ZTFR,27.44061,2303967,2022-08-19 19:17:18 UTC,,,
0F3CNPPEHZTXKX9QNJ7TKABKCC,27.11834,2303967,2022-08-19 19:18:18 UTC,,,
0F3CNQ8R3265VQZB1WFA2C2K57,27.44061,2303967,2022-08-19 19:19:18 UTC,,,
0F3CNQV1AHVD92S7A7F5KKXMBG,27.44061,2303967,2022-08-19 19:20:18 UTC,,,
0F3CNRDEN9D8XKA6PDCEKPRCFZ,27.03777,2303967,2022-08-19 19:21:18 UTC,,,
0F3CNRZQWPFCNEYF8XZ87PG2G7,27.27947,2303967,2022-08-19 19:22:18 UTC,,,
0F3CNSJ1P2V75SBX5ESR47Y43E,27.27947,2303967,2022-08-19 19:23:18 UTC,,,
0F3CNT49T7RC55NNJ8DV3V0G52,27.36003,2303967,2022-08-19 19:24:18 UTC,,,
0F3CNTPJSHV5MD8N57DEM1Y615,27.36003,2303967,2022-08-19 19:25:17 UTC,,,
0F3CNV8VTAH8TZ2YZXX79HCTYR,27.11834,2303967,2022-08-19 19:26:17 UTC,,,
0F3CNVV9TPB4DZW37G3BSDCQEP,27.44061,2303967,2022-08-19 19:27:18 UTC,,,
0F3CNWDJN8394RSH5RR99JXC2R,27.1989,2303967,2022-08-19 19:28:18 UTC,,,
0F3CNWZWEJA2S9E54CRCSK462W,27.1989,2303967,2022-08-19 19:29:18 UTC,,,
0F3CNXJ518W3HHFPSDJWNMCR4F,27.36003,2303967,2022-08-19 19:30:18 UTC,,,
0F3CNY4G5P6FT6JEV8FAPK02A5,27.36003,2303967,2022-08-19 19:31:18 UTC,,,
0F3CNYPXV6XBE3HB76549YJMSS,27.27947,2303967,2022-08-19 19:32:18 UTC,,,
0F3CNZ953VQHHJST2JD7FPZC15,27.1989,2303967,2022-08-19 19:33:18 UTC,,,
0F3CNZVEYV7KNMHJR5ARPZSEZ3,26.9572,2303967,2022-08-19 19:34:18 UTC,,,
0F3CP0DR15RTJ26CCFFAMR0SNH,27.1989,2303967,2022-08-19 19:35:18 UTC,,,
0F3CP10078117AQBTTBRMM45EG,27.1989,2303967,2022-08-19 19:36:17 UTC,,,
0F3CP1J9D45XBE0H1K8Q0WANM3,26.9572,2303967,2022-08-19 19:37:17 UTC,,,
0F3CP24QY8BXHJ9GFJ960C2TTN,27.03777,2303967,2022-08-19 19:38:18 UTC,,,
0F3CP2Q24KKP8JV81KMTPMZSX1,26.79606,2303967,2022-08-19 19:39:18 UTC,,,
